drug_code,brand_name,ai_group_no,company_name,drug_identification_number
91233,PENDO-PROCYCLIDINE,0107590003,PENDOPHARM DIVISION OF PHARMASCIENCE INC,02427834
91234,DUTASTERIDE CAPSULES,0149361001,STRIDES SHASUN LIMITED,02427842
91245,APO-BETAHISTINE,0103555002,APOTEX INC,02427966
91246,APO-BETAHISTINE,0103555003,APOTEX INC,02427974
91247,APO-BETAHISTINE,0103555004,APOTEX INC,02427982
91257,BURN RELIEF CREAM,0355912001,HUMN PHARMACEUTICALS INC,02428083
91258,ITCH RELIEF CREAM,0355912002,HUMN PHARMACEUTICALS INC,02428091
91259,SUN BURN RELIEF CREAM,0355912003,HUMN PHARMACEUTICALS INC,02428105
91261,MYLAN-TRAVOPROST Z,0145801001,MYLAN PHARMACEUTICALS ULC,02428121
91272,ALEMBIC-TELMISARTAN,0138223001,ALEMBIC PHARMACEUTICALS LIMITED,02428245
91273,ALEMBIC-TELMISARTAN,0138223002,ALEMBIC PHARMACEUTICALS LIMITED,02428253
91279,RAN-IMATINIB,0145503002,RANBAXY PHARMACEUTICALS CANADA INC.,02428318
91280,RAN-IMATINIB,0145503003,RANBAXY PHARMACEUTICALS CANADA INC.,02428326
91281,AURO-GABAPENTIN TABLETS,0125929004,AURO PHARMA INC,02428334
91282,AURO-GABAPENTIN TABLETS,0125929005,AURO PHARMA INC,02428342
91287,BISMUTH,0111864001,ACTAVIS PHARMA COMPANY,02428385
91305,BIFLEXY 1100,0104153023,BELLCO SRL,02428571
91306,BIFLEXY 750,0104153022,BELLCO SRL,02428598
91313,ORIGINAL UNSCENTED NASAL SPRAY,0101481001,ACTAVIS PHARMA COMPANY,02428687
91328,RIVA-ESCITALOPRAM,0150435001,LABORATOIRE RIVA INC,02428822
91330,RIVA-ESCITALOPRAM,0150435003,LABORATOIRE RIVA INC,02428849
91342,LUBRICANT EYE DROPS,0249902001,"ADVANCED VISION RESEARCH, INC.",02428989
91353,IPG-AMITRIPTYLINE,0101524001,MARCAN PHARMACEUTICALS INC,02429071
91354,IPG-AMITRIPTYLINE,0101524002,MARCAN PHARMACEUTICALS INC,02429098
91355,IPG-AMITRIPTYLINE,0101524003,MARCAN PHARMACEUTICALS INC,02429101
91356,IPG-AMITRIPTYLINE,0101524004,MARCAN PHARMACEUTICALS INC,02429128
91360,"METOPROLOL TARTRATE INJECTION, USP",0111923004,MYLAN PHARMACEUTICALS ULC,02429152
91363,TARO-PEMETREXED,0150104002,TARO PHARMACEUTICALS INC,02429195
91382,MYLAN-ZIPRASIDONE,0152272001,MYLAN PHARMACEUTICALS ULC,02429365
91383,MYLAN-ZIPRASIDONE,0152272002,MYLAN PHARMACEUTICALS ULC,02429373
91384,MYLAN-ZIPRASIDONE,0152272003,MYLAN PHARMACEUTICALS ULC,02429381
91385,MYLAN-ZIPRASIDONE,0152272004,MYLAN PHARMACEUTICALS ULC,02429403
91398,LINEZOLID INJECTION,0143501003,SANDOZ CANADA INCORPORATED,02429527
91399,CITALOPRAM,0136243003,JUBILANT GENERICS LIMITED,02429535
91400,CITALOPRAM,0136243001,JUBILANT GENERICS LIMITED,02429543
91401,CITALOPRAM,0136243002,JUBILANT GENERICS LIMITED,02429551
91404,RAN-OLANZAPINE IR,0128783001,RANBAXY PHARMACEUTICALS CANADA INC.,02429594
91405,RAN-OLANZAPINE IR,0128783003,RANBAXY PHARMACEUTICALS CANADA INC.,02429608
91406,RAN-OLANZAPINE IR,0128783004,RANBAXY PHARMACEUTICALS CANADA INC.,02429616
91407,RAN-OLANZAPINE IR,0128783002,RANBAXY PHARMACEUTICALS CANADA INC.,02429624
91408,RAN-OLANZAPINE IR,0128783005,RANBAXY PHARMACEUTICALS CANADA INC.,02429632
91409,RAN-OLANZAPINE IR,0128783006,RANBAXY PHARMACEUTICALS CANADA INC.,02429640
91417,ANTI ITCH SPRAY,0248141001,H.J. SUTTON INDUSTRIES LTD.,02429721
91421,JAMP GLICLAZIDE-MR,0119934003,JAMP PHARMA CORPORATION,02429772
91439,ZEULIDE DEPOT,0116959001,PENDOPHARM DIVISION OF PHARMASCIENCE INC,02429977
91441,RAN-TOLTERODINE,0135202001,RANBAXY PHARMACEUTICALS CANADA INC.,02429993
91442,RAN-TOLTERODINE,0135202002,RANBAXY PHARMACEUTICALS CANADA INC.,02430002
91443,M-SILDENAFIL,0136261001,MANTRA PHARMA INC,02430010
91444,M-SILDENAFIL,0136261002,MANTRA PHARMA INC,02430029
91446,SUNSCREEN OIL SPF 20,0451521047,UNION SWISS (PTY) LIMITED,02430045
91456,"FLUMAZENIL INJECTION, USP",0122202001,MYLAN PHARMACEUTICALS ULC,02430169
91457,BACKUP PLAN,0125218002,APOTEX INC,02430177
91458,PMS-VANCOMYCIN,0105837005,PHARMASCIENCE INC,02430185
91490,OLANZAPINE-ODT,0128783003,JUBILANT GENERICS LIMITED,02430444
91491,OLANZAPINE-ODT,0128783002,JUBILANT GENERICS LIMITED,02430452
91492,OLANZAPINE-ODT,0128783005,JUBILANT GENERICS LIMITED,02430460
91493,OLANZAPINE-ODT,0128783006,JUBILANT GENERICS LIMITED,02430479
91498,MEROPENEM FOR INJECTION SDZ,0128599001,SANDOZ CANADA INCORPORATED,02430495
91499,MEROPENEM FOR INJECTION SDZ,0128599003,SANDOZ CANADA INCORPORATED,02430509
91517,DAILY MOISTURIZER BROAD SPECTRUM SPF 30,0331813001,PROFESSIONAL PRODUCTS DIVISION (DIVISION OF CONAIR INC),02430738
91531,BUPIVACAINE HYDROCHLORIDE INJECTION USP,0108896001,MYLAN PHARMACEUTICALS ULC,02430886
91532,BUPIVACAINE HYDROCHLORIDE INJECTION USP,0108896004,MYLAN PHARMACEUTICALS ULC,02430894
91533,BUPIVACAINE HYDROCHLORIDE INJECTION USP,0108896002,MYLAN PHARMACEUTICALS ULC,02430908
91534,BUPIVACAINE HYDROCHLORIDE INJECTION USP,0108896004,MYLAN PHARMACEUTICALS ULC,02430916
91535,BUPIVACAINE HYDROCHLORIDE INJECTION USP,0108896001,MYLAN PHARMACEUTICALS ULC,02430924
91539,IPG-PRAVASTATIN,0122563001,MARCAN PHARMACEUTICALS INC,02430967
91540,IPG-PRAVASTATIN,0122563002,MARCAN PHARMACEUTICALS INC,02430975
91541,IPG-PRAVASTATIN,0122563003,MARCAN PHARMACEUTICALS INC,02430983
91544,IPG-TOPIRAMATE,0132938001,MARCAN PHARMACEUTICALS INC,02430991
91545,IPG-TOPIRAMATE,0132938002,MARCAN PHARMACEUTICALS INC,02431009
91546,IPG-TOPIRAMATE,0132938006,MARCAN PHARMACEUTICALS INC,02431017
91548,"LEVONORGESTREL TABLETS, 0.75MG",0125218002,LUPIN LIMITED,02431033
91562,SLEEP AID LIQUID GELS,0102639002,ACCUCAPS INDUSTRIES LIMITED,02431181
91563,EXTRA STRENGTH SLEEP AID LIQUID GELS,0102639001,ACCUCAPS INDUSTRIES LIMITED,02431203
91565,EXTRA STRENGTH BODY PAIN NIGHT,0212017002,PHARMETICS (2011) INC,02431238
91567,UV AERO,0216792017,SWISS AMERICAN PRODUCTS INC.,02431254
91573,PANTOPRAZOLE,0133229002,LABORATOIRE RIVA INC,02431319
91577,UV LIP BALM,0216792006,SWISS AMERICAN PRODUCTS INC.,02431351
91591,SOLUPREP AQ APPLICATOR,0107629004,3M CANADA COMPANY,02431505
91595,"GADOPENTETATE DIMEGLUMINE INJECTION, USP",0123846001,JUBILANT DRAXIMAGE INC,02431513
91605,AURO-FAMCICLOVIR,0127885003,AURO PHARMA INC,02431564
91606,AURO-FAMCICLOVIR,0127885001,AURO PHARMA INC,02431572
91607,AURO-FAMCICLOVIR,0127885002,AURO PHARMA INC,02431580
91608,ALLERGY FORMULA,0102639002,GENVION CORPORATION,02431599
91609,AURO-ENTACAPONE,0143623001,AURO PHARMA INC,02431602
91616,OXALIPLATIN INJECTION,0152220003,HOSPIRA HEALTHCARE CORPORATION,02431688
91622,TERMINATOR,0107205001,ACNEFREE CANADA,02431742
91623,JAMP-FLUMAZENIL,0122202001,JAMP PHARMA CORPORATION,02431750
91631,VAN-SILDENAFIL,0136261001,VANC PHARMACEUTICALS INC,02431831
91632,VAN-SILDENAFIL,0136261002,VANC PHARMACEUTICALS INC,02431858
91639,RIXUBIS,0156050001,SHIRE PHARMA CANADA ULC,02431920
91643,RIXUBIS,0156050005,SHIRE PHARMA CANADA ULC,02431963
91644,AG-CLOPIDOGREL,0134440001,ANGITA PHARMA INC.,02431971
91645,ACH-VORICONAZOLE,0150242001,ACCORD HEALTHCARE INC,02431998
91647,IPG-MODAFINIL,0136083001,MARCAN PHARMACEUTICALS INC,02432013
91652,MAR-GABAPENTIN TABS,0125929004,MARCAN PHARMACEUTICALS INC,02432072
91653,MAR-GABAPENTIN TABS,0125929005,MARCAN PHARMACEUTICALS INC,02432080
91670,"COLD STIX - HOT LEMON, SUGAR-FREE; SWEETENED WITH XYLITOL",0312118017,PNP PHARMACEUTICALS INC,02432234
91673,JAMP-BUPIVACAINE,0108896001,JAMP PHARMA CORPORATION,02432250
91674,JAMP-BUPIVACAINE,0108896001,JAMP PHARMA CORPORATION,02432269
91675,JAMP-BUPIVACAINE,0108896004,JAMP PHARMA CORPORATION,02432277
91676,JAMP-BUPIVACAINE,0108896004,JAMP PHARMA CORPORATION,02432285
91678,COUGH & CHEST CONGESTION LIQUID,0103181002,GUARDIAN DRUG COMPANY INC,02432293
91681,MAR-CANDESARTAN / HCTZ,0244181002,MARCAN PHARMACEUTICALS INC,02432323
91677,DULOXETINE,0152350001,ALEMBIC PHARMACEUTICALS LIMITED,02432331
91682,MAR-CANDESARTAN / HCTZ,0244181003,MARCAN PHARMACEUTICALS INC,02432358
91683,MULTI-ACTION DENOREX DANDRUFF SHAMPOO,0314414004,NEOTERIC COSMETICS INC.,02432366
91690,MULTI-ACTION DENOREX 2-IN-1 DANDRUFF SHAMPOO + CONDITIONER,0314414004,NEOTERIC COSMETICS INC.,02432439
91691,DULOXETINE,0152350002,ALEMBIC PHARMACEUTICALS LIMITED,02432447
91698,"CHLORHEXIDINE GLUCONATE 0.12% ORAL RINSE, USP",0107629007,XTTRIUM LABORATORIES INC.,02432579
91704,NEOSTRATA ACNE CLEAR MEDICATED TREATMENT,0107205001,SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC,02432609
91711,AG-DONEPEZIL,0131548001,ANGITA PHARMA INC.,02432684
91712,AG-DONEPEZIL,0131548002,ANGITA PHARMA INC.,02432692
91716,ALLERGY RELIEF LIQUID GELS,0122686001,APOTEX INC,02432722
91734,TRINTELLIX,0156170003,LUNDBECK CANADA INC,02432935
91750,FLUCONAZOLE 150,0122529004,TARO PHARMACEUTICALS INC,02433095
91760,OXALIPLATIN INJECTION USP,0152220003,MYLAN PHARMACEUTICALS ULC,02433206
91763,FLUDEOXYGLUCOSE (18F) INJECTION,0152591001,"BC CANCER, PART OF THE PROVINCIAL HEALTH SERVICES AUTHORITY",02433230
91764,"MUCINEX MULTI-ACTION CONGESTION, STUFFY NOSE & COUGH LIQUID",0300674005,RECKITT BENCKISER (CANADA) INC,02433249
91765,MUCINEX MULTI-ACTION WET & DRY COUGH LIQUID,0200826012,RECKITT BENCKISER (CANADA) INC,02433257
91767,CLEAN AND CLEAR ADVANTAGE ACNE TARGETING TREATMENT,0107205004,JOHNSON & JOHNSON INC,02433273
91768,OMEPRAZOLE MAGNESIUM DELAYED RELEASE TABLETS,0121643001,DR REDDYS LABORATORIES LTD,02433281
91779,"MUCINEX MULTI-ACTION COLD, FLU & SORE THROAT LIQUID",0451421010,RECKITT BENCKISER (CANADA) INC,02433419
91780,MUCINEX MULTI-ACTION COLD & SINUS LIQUID,0351580004,RECKITT BENCKISER (CANADA) INC,02433427
91781,"MUCINEX MULTI-ACTION COLD, FLU & SORE THROAT CAPLETS",0451421007,RECKITT BENCKISER (CANADA) INC,02433435
91782,MUCINEX MULTI-ACTION COLD & SINUS CAPLETS,0351580003,RECKITT BENCKISER (CANADA) INC,02433451
91784,MUCINEX MULTI-ACTION CONGESTION & COLD CAPLETS,0451421007,RECKITT BENCKISER (CANADA) INC,02433478
91788,OLAY TOTAL EFFECTS 7IN1 PORE MINIMIZING CC CREAM WITH SUNSCREEN,0356210001,PROCTER & GAMBLE INC,02433516
91803,LANSOPRAZOLE,0127666001,DOMINION PHARMACAL,02433672
91828,AURO-PREGABALIN,0151121004,AURO PHARMA INC,02433893
91830,AURO-PREGABALIN,0151121006,AURO PHARMA INC,02433915
91831,AURO-PREGABALIN,0151121007,AURO PHARMA INC,02433931
91832,AURO-PREGABALIN,0151121008,AURO PHARMA INC,02433958
91841,VAN-TELMISARTAN-HCTZ,0244783001,VANC PHARMACEUTICALS INC,02434067
91842,VAN-TELMISARTAN-HCTZ,0244783002,VANC PHARMACEUTICALS INC,02434075
91843,"CEFOTAXIME SODIUM FOR INJECTION, BP",0152507003,STERIMAX INC,02434083
91846,ATHLETE'S FOOT SPRAY POWER,0102537001,EMPACK SPRAYTECH INC,02434113
91869,SANDOZ DUTASTERIDE,0149361001,SANDOZ CANADA INCORPORATED,02434369
91871,EXTRA STRENGTH ALLERGY FORMULA NIGHTTIME,0102639001,ACTAVIS PHARMA COMPANY,02434385
91872,TORK HAND SANITIZER ALCOHOL FREE FOAM,0104993016,SCA TISSUE NORTH AMERICA,02434393
91879,IBUPROFEN DAYTIME,0108883004,VITA HEALTH PRODUCTS INC,02434466
91883,APO-CAPECITABINE,0134120001,APOTEX INC,02434504
91884,APO-CAPECITABINE,0134120002,APOTEX INC,02434512
91892,ALPRAZOLAM,0115008001,JAMP PHARMA CORPORATION,02434601
91893,ALPRAZOLAM,0115008002,JAMP PHARMA CORPORATION,02434628
91894,ALPRAZOLAM,0115008003,JAMP PHARMA CORPORATION,02434636
91895,ALPRAZOLAM,0115008004,JAMP PHARMA CORPORATION,02434644
91898,SILDENAFIL,0136261001,JAMP PHARMA CORPORATION,02434679
91899,SILDENAFIL,0136261002,JAMP PHARMA CORPORATION,02434687
91900,SILDENAFIL,0136261003,JAMP PHARMA CORPORATION,02434695
91901,AMOXICILLIN,0131314001,JAMP PHARMA CORPORATION,02434709
91902,AMOXICILLIN,0131314006,JAMP PHARMA CORPORATION,02434717
91912,ZINDA-CANDESARTAN/HYDROCHLOROTHIAZIDE,0244181002,ZINDA PHARMA LIMITED,02434822
91913,ZINDA-CANDESARTAN/HYDROCHLOROTHIAZIDE,0244181003,ZINDA PHARMA LIMITED,02434830
91930,REVERSA CREME CONTOUR DES YEUX FPS30,0423152008,DERMTEK PHARMA INC,02435012
91953,BIVALIRUDIN FOR INJECTION,0148342001,FRESENIUS KABI CANADA LTD,02435268
91956,ATORVASTATIN,0133055001,RANBAXY PHARMACEUTICALS CANADA INC.,02435292
91957,ATORVASTATIN,0133055002,RANBAXY PHARMACEUTICALS CANADA INC.,02435306
91958,ATORVASTATIN,0133055003,RANBAXY PHARMACEUTICALS CANADA INC.,02435314
91959,ATORVASTATIN,0133055004,RANBAXY PHARMACEUTICALS CANADA INC.,02435322
91974,IPG-IRBESARTAN,0131700001,MARCAN PHARMACEUTICALS INC,02435438
91975,IPG-IRBESARTAN,0131700002,MARCAN PHARMACEUTICALS INC,02435446
91976,IPG-IRBESARTAN,0131700003,MARCAN PHARMACEUTICALS INC,02435454
91980,MIRACLE SKIN TRANSFORMER FACE BROAD SPECTRUM SPF 20 SUNSCREEN,0428435026,"SARAH MCNAMARA BEAUTY, LLC",02435497
91999,GENERESS,0210010003,ACTAVIS SPECIALTY PHARMACEUTICALS CO,02435659
92009,NOVO-OMEPRAZOLE,0121643001,TEVA CANADA LIMITED,02435748
92010,X3 ON THE GO FIRST AID BITE RELIEF SPRAY,0103565004,NATURAL ESSENTIALS INC,02435756
92011,X3 ON THE GO FIRST AID BURN RELIEF SPRAY,0103565006,NATURAL ESSENTIALS INC,02435764
92022,ACID CONCENTRATE A1295,0617386447,CHIEF MEDICAL SUPPLIES LTD,02435888
92030,ACID CONCENTRATE A1297,0617386449,CHIEF MEDICAL SUPPLIES LTD,02435969
92043,MAR-IRBESARTAN,0131700001,MARCAN PHARMACEUTICALS INC,02436108
92044,MAR-IRBESARTAN,0131700002,MARCAN PHARMACEUTICALS INC,02436116
92045,MAR-IRBESARTAN,0131700003,MARCAN PHARMACEUTICALS INC,02436124
92053,ACT GEMCITABINE,0133122001,ACTAVIS PHARMA COMPANY,02436191
92054,ACT GEMCITABINE,0133122003,ACTAVIS PHARMA COMPANY,02436205
92055,OMEPRAZOLE 20 MG,0121643001,TEVA CANADA LIMITED,02436213
92059,FOSAPREPITANT,0152547002,APOTEX INC,02436264
92061,OTI-SOL,0210828001,JAMP PHARMA CORPORATION,02436280
92071,PMS-VORICONAZOLE,0150242002,PHARMASCIENCE INC,02436353
92072,PMS-DOCETAXEL,0127884001,PHARMASCIENCE INC,02436361
92073,PMS-DOCETAXEL,0127884001,PHARMASCIENCE INC,02436388
92078,PNEUMOVAX 23,2352867001,MERCK CANADA INC,02436442
92083,MEROPENEM FOR INJECTION USP,0128599001,STERIMAX INC,02436493
92095,BECOLAX TABLETS,0101506001,VIVA PHARMACEUTICAL INC.,02436620
92103,AHI-OMEPRAZOLE,0121643001,ACCORD HEALTHCARE INC,02436728
92112,TEVA-DULOXETINE DR,0152350001,TEVA CANADA LIMITED,02436817
92113,TEVA-DULOXETINE DR,0152350002,TEVA CANADA LIMITED,02436825
92118,CELECOXIB,0137043001,RANBAXY PHARMACEUTICALS CANADA INC.,02436868
92119,CELECOXIB,0137043002,RANBAXY PHARMACEUTICALS CANADA INC.,02436876
92120,ALLERGY FORMULA LIQUID GELS,0102639002,ACCUCAPS INDUSTRIES LIMITED,02436884
92124,VIVASCON EXTRA STRENGTH,0131347001,VIVA PHARMACEUTICAL INC.,02436922
92125,SEDAMO,0102639002,VIVA PHARMACEUTICAL INC.,02436930
92126,"IBUPROFEN DAYTIME, IBUPROFEN NIGHTTIME",0354570001,VITA HEALTH PRODUCTS INC,02436949
92144,MYLAN-PALIPERIDONE,0152320002,MYLAN PHARMACEUTICALS ULC,02437139
92146,"GEMCITABINE FOR INJECTION, USP",0133122001,DR REDDYS LABORATORIES LTD,02437155
92147,"GEMCITABINE FOR INJECTION, USP",0133122003,DR REDDYS LABORATORIES LTD,02437163
92148,"GEMCITABINE FOR INJECTION, USP",0133122004,DR REDDYS LABORATORIES LTD,02437171
92151,NITECAP SINUS LIQUID GELS,0351558001,ACCUCAPS INDUSTRIES LIMITED,02437201
92152,DAYCAP SINUS LIQUID GELS,0217793002,ACCUCAPS INDUSTRIES LIMITED,02437228
92166,M-DOCUSATE SODIUM 100 MG,0104351002,MANTRA PHARMA INC,02437317
92167,DOCUSATE SODIUM,0104351002,OLDS SOFTGELS INC,02437325
92194,IPG-MONTELUKAST,0133823003,MARCAN PHARMACEUTICALS INC,02437619
92195,IPG-MONTELUKAST,0133823001,MARCAN PHARMACEUTICALS INC,02437627
92212,SIMETHICONE 125 MG,0131347001,OLDS SOFTGELS INC,02437740
92213,SIMETHICONE 180 MG,0131347005,OLDS SOFTGELS INC,02437759
92225,CITRACLEEN,0350181003,"LABORATORIOS CASEN-FLEET, S.L.U.",02437880
92227,DOM-TADALAFIL,0149485003,DOMINION PHARMACAL,02437902
92228,DOM-TADALAFIL,0149485004,DOMINION PHARMACAL,02437910
92229,DOM-TADALAFIL,0149485001,DOMINION PHARMACAL,02437929
92230,DOM-TADALAFIL,0149485002,DOMINION PHARMACAL,02437937
92232,JAMP-SUPPOSITORIES CHILDREN,0310366002,JAMP PHARMA CORPORATION,02437953
92239,MINT-QUETIAPINE,0131858004,MINT PHARMACEUTICALS INC,02438038
92242,COSENTYX,0156650001,NOVARTIS PHARMACEUTICALS CANADA INC,02438062
92244,IPG-DULOXETINE,0152350001,MARCAN PHARMACEUTICALS INC,02438089
92245,IPG-DULOXETINE,0152350002,MARCAN PHARMACEUTICALS INC,02438097
92250,TORRENT-PREGABALIN,0151121001,TORRENT PHARMACEUTICALS LIMITED,02438127
92251,TORRENT-PREGABALIN,0151121002,TORRENT PHARMACEUTICALS LIMITED,02438135
92252,TORRENT-PREGABALIN,0151121003,TORRENT PHARMACEUTICALS LIMITED,02438143
92253,TORRENT-PREGABALIN,0151121004,TORRENT PHARMACEUTICALS LIMITED,02438151
92254,TORRENT-PREGABALIN,0151121005,TORRENT PHARMACEUTICALS LIMITED,02438178
92255,TORRENT-PREGABALIN,0151121006,TORRENT PHARMACEUTICALS LIMITED,02438186
92256,TORRENT-PREGABALIN,0151121007,TORRENT PHARMACEUTICALS LIMITED,02438194
92257,TORRENT-PREGABALIN,0151121008,TORRENT PHARMACEUTICALS LIMITED,02438208
92259,RENERGIE LIFT MULTI-ACTION SPF 15 FIRMING MOISTURIZING RICH CREAM,0335121006,LANCOME CANADA,02438224
92266,DAYCAP COLD AND FLU LIQUID GELS,0351264003,ACCUCAPS INDUSTRIES LIMITED,02438291
92267,NIGHTCAP COLD AND FLU LIQUID GELS,0351552003,ACCUCAPS INDUSTRIES LIMITED,02438305
92273,SUDAFED SINUS & ALLERGY,0312435001,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,02438356
92276,ATLANTISCAN,0152591010,NOVA SCOTIA HEALTH AUTHORITY,02438380
92281,GD-VARENICLINE,0152190001,GENMED A DIVISION OF PFIZER CANADA INC,02438429
92282,GD-VARENICLINE,0152190002,GENMED A DIVISION OF PFIZER CANADA INC,02438437
92283,GD-VARENICLINE,0252269001,GENMED A DIVISION OF PFIZER CANADA INC,02438445
92285,ESOMEPRAZOLE,0145162001,RANBAXY PHARMACEUTICALS CANADA INC.,02438461
92286,ESOMEPRAZOLE,0145162002,RANBAXY PHARMACEUTICALS CANADA INC.,02438488
92287,ESCITALOPRAM,0150435002,RANBAXY PHARMACEUTICALS CANADA INC.,02438496
92288,ESCITALOPRAM,0150435004,RANBAXY PHARMACEUTICALS CANADA INC.,02438518
92295,"FLUDARABINE PHOSPHATE INJECTION, USP",0123842003,ACCORD HEALTHCARE INC,02438577
92300,SIVEXTRO,0156690001,MERCK CANADA INC,02438623
92301,SIVEXTRO,0156690001,MERCK CANADA INC,02438631
92303,PEPSIS RELIEF,0111864003,VIVA PHARMACEUTICAL INC.,02438666
92317,VAN-ZOLMITRIPTAN,0134381001,VANC PHARMACEUTICALS INC,02438771
92320,VAN-OLANZAPINE ODT,0128783003,VANC PHARMACEUTICALS INC,02438828
92321,VAN-OLANZAPINE ODT,0128783002,VANC PHARMACEUTICALS INC,02438836
92322,VAN-OLANZAPINE ODT,0128783005,VANC PHARMACEUTICALS INC,02438844
92323,VAN-OLANZAPINE ODT,0128783006,VANC PHARMACEUTICALS INC,02438852
92329,ACH-ROSUVASTATIN,0148963004,ACCORD HEALTHCARE INC,02438917
92330,ACH-ROSUVASTATIN,0148963001,ACCORD HEALTHCARE INC,02438925
92331,ACH-ROSUVASTATIN,0148963002,ACCORD HEALTHCARE INC,02438933
92332,ACH-ROSUVASTATIN,0148963003,ACCORD HEALTHCARE INC,02438941
92339,TACHOSIL,0356730001,TAKEDA CANADA INC,02439026
92340,TACHOSIL,0356730001,TAKEDA CANADA INC,02439034
92343,NORICOL,0106680005,VIVA PHARMACEUTICAL INC.,02439069
92344,RECTALIN HEMORRHOIDAL SUPPOSITORIES,0100662006,ZARIVA PHARMACEUTICALS LTD,02439077
92345,JAMP-COAL TAR 2%,0107207005,JAMP PHARMA CORPORATION,02439085
92346,JAMP-COAL TAR 10%,0107207002,JAMP PHARMA CORPORATION,02439093
92361,TAMICODE TABLETS,0331450002,VIVA PHARMACEUTICAL INC.,02439220
92372,ACH-SOLIFENACIN SUCCINATE,0151584001,ACCORD HEALTHCARE INC,02439344
92373,ACH-SOLIFENACIN SUCCINATE,0151584002,ACCORD HEALTHCARE INC,02439352
92374,"ROPIVACAINE HYDROCHLORIDE INJECTION, USP",0133273001,FRESENIUS KABI CANADA LTD,02439379
92375,"ROPIVACAINE HYDROCHLORIDE INJECTION, USP",0133273003,FRESENIUS KABI CANADA LTD,02439387
92376,"ROPIVACAINE HYDROCHLORIDE INJECTION, USP",0133273004,FRESENIUS KABI CANADA LTD,02439395
92377,"ROPIVACAINE HYDROCHLORIDE INJECTION, USP",0133273005,FRESENIUS KABI CANADA LTD,02439409
92378,LIDOCAINE HYDROCHLORIDE INJECTION USP 0.5%,0101280003,HOSPIRA HEALTHCARE CORPORATION,02439417
92382,LIDOCAINE HYDROCHLORIDE 0.5% AND EPINEPHRINE 1:200000 INJECTION USP,0201284007,HOSPIRA HEALTHCARE CORPORATION,02439425
92383,LIDOCAINE HYDROCHLORIDE 1.5% AND EPINEPHRINE 1:200000 INJECTION USP,0201284003,HOSPIRA HEALTHCARE CORPORATION,02439433
92384,LIDOCAINE HYDROCHLORIDE 1.5% AND EPINEPHRINE 1:200000 INJECTION USP TEST DOSE,0201284003,HOSPIRA HEALTHCARE CORPORATION,02439441
92389,CANADIAN NATIONAL PHARMA GROUP INC MINERAL OIL HEAVY USP,0136741002,CANADIAN NATIONAL PHARMA GROUP INC,02439506
92393,POSITIVE SKIN TEST CONTROL-HISTAMINE,0117554011,JUBILANT HOLLISTERSTIER LLC,02439514
92403,ZOLPIDEM TARTRATE ODT,0122857002,VALEANT CANADA LP/VALEANT CANADA S.E.C.,02439638
92404,ZOLPIDEM TARTRATE ODT,0122857001,VALEANT CANADA LP/VALEANT CANADA S.E.C.,02439646
92407,NUMBER 5,0103565001,ALERA SKIN CARE PRODUCTS INC.,02439670
92410,IBUPROFEN,0108883002,APOTEX INC,02439700
92411,SANDOZ QUETIAPINE XR,0131858006,SANDOZ CANADA INCORPORATED,02439719
92414,OXCARBAZEPINE,0140461001,JUBILANT GENERICS LIMITED,02439743
92415,OXCARBAZEPINE,0140461002,JUBILANT GENERICS LIMITED,02439751
92416,OXCARBAZEPINE,0140461003,JUBILANT GENERICS LIMITED,02439778
92418,ACH-RAMIPRIL,0122858001,ACCORD HEALTHCARE INC,02439786
92419,ACH-RAMIPRIL,0122858004,ACCORD HEALTHCARE INC,02439794
92420,ACH-RAMIPRIL,0122858003,ACCORD HEALTHCARE INC,02439808
92421,ACH-RAMIPRIL,0122858002,ACCORD HEALTHCARE INC,02439816
92422,ACH-RAMIPRIL,0122858005,ACCORD HEALTHCARE INC,02439824
92423,COUGH CONTROL,0200826005,GUARDIAN DRUG COMPANY INC,02439832
92427,EXTREME PROTECT SPF-30,0216792046,INNOVATIVE SKINCARE,02439883
92464,SEPTA-CANDESARTAN HCTZ,0244181002,SEPTA PHARMACEUTICALS INC,02440261
92465,SEPTA-CANDESARTAN HCTZ,0244181003,SEPTA PHARMACEUTICALS INC,02440288
92471,PRIVA-MONTELUKAST FC,0133823002,PHARMAPAR INC,02440350
92496,IPG-VALACYCLOVIR,0128626001,MARCAN PHARMACEUTICALS INC,02440598
92501,ACH-PRAVASTATIN,0122563001,ACCORD HEALTHCARE INC,02440644
92502,ACH-PRAVASTATIN,0122563002,ACCORD HEALTHCARE INC,02440652
92503,ACH-PRAVASTATIN,0122563003,ACCORD HEALTHCARE INC,02440660
92511,SEPTA-TELMISARTAN,0138223001,SEPTA PHARMACEUTICALS INC,02440741
92512,SEPTA-TELMISARTAN,0138223002,SEPTA PHARMACEUTICALS INC,02440768
92514,DENTEC LIP BALM,0525723003,DENTEC SAFETY SPECIALISTS INC,02440784
92515,DENTEC LOTION,0420277023,DENTEC SAFETY SPECIALISTS INC,02440792
92527,TREKSAFE,0104993016,ZHEJIANGH HONGYU MEDICAL COMMODITY CO LTD,02440903
92529,CLOTRIMADERM EXTERNAL CREAM,0110231001,TARO PHARMACEUTICALS INC,02440938
